mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,delta_1,delta_2,delta_3,delta_4,delta_5,delta_6,delta_7,delta_8,delta_9,delta_10,delta_11,delta_12,delta_13,delta2_1,delta2_2,delta2_3,delta2_4,delta2_5,delta2_6,delta2_7,delta2_8,delta2_9,delta2_10,delta2_11,delta2_12,delta2_13,Emotion
-545.9127,43.606377,-9.62747,0.96496457,-4.204229,2.6284444,-11.878809,6.1284103,-7.5502815,-8.912751,-4.902788,-0.24362797,-3.1360738,0.00848483,0.012037376,0.012151453,0.012343342,0.012615956,0.012954105,0.013305418,0.013595308,0.013776059,0.013859729,0.013887677,0.0138603635,0.0137084685,-0.0056409235,-0.007666073,-0.0069544436,-0.006269778,-0.005790838,-0.005290764,-0.00444936,-0.0032805235,-0.0021877,-0.0015772975,-0.0014581733,-0.0014751775,-0.0013389452,6
-596.1268,54.408737,-12.490708,4.336065,-6.0831394,4.331417,-8.295945,-5.6771555,-5.369302,-5.934067,-7.2978563,-5.851129,-3.0876458,9.5070334e-08,0.0,1.0398318e-08,5.941896e-09,2.970948e-09,0.0,8.912844e-09,0.0,3.713685e-10,0.0,0.0,0.0,5.941896e-09,-3.5651375e-08,-5.941896e-09,7.4273703e-09,4.456422e-09,8.912844e-09,2.228211e-09,-2.970948e-09,-7.42737e-10,3.3423164e-09,-5.941896e-09,0.0,0.0,-4.456422e-09,3
-720.88605,95.1873,-0.17655264,27.58075,8.883081,29.018143,-9.326461,1.0178045,-12.950393,2.3144028,6.931995,-2.5625744,0.95775837,0.06743281,0.2475682,0.11017853,-0.059847873,-0.0063611125,0.037850637,0.01592052,-0.016214961,0.058467396,0.00604671,-0.004429225,0.00048143667,0.0010693757,0.032216925,0.040105756,0.019516239,0.001273833,-0.017264334,-0.005974396,0.019101596,0.011841964,0.0069113006,0.004388785,0.011680943,0.01249098,-0.0019326168,2
-735.1226,95.79809,11.419917,21.575537,9.204206,18.535336,-6.795131,3.7325366,-8.873425,-0.5238657,3.5196097,-1.2643019,-2.140675,-0.21480122,0.18783116,0.19380862,-0.007322677,0.0065948055,-0.0025804625,0.07405551,-0.013882529,0.10713562,0.032726504,0.0067985514,0.041710142,0.004461611,-0.026339248,0.004316628,0.010484738,0.009898167,0.0064150817,0.0090910895,0.01377793,0.010550498,0.0025334132,-0.010651545,-0.007708737,-0.0108208945,-0.0034902778,1
-764.50726,71.32697,-1.9642804,8.167962,-4.1841917,6.8415685,-13.10486,-0.65126055,-11.026908,-1.1162866,-0.7392675,-2.197194,-3.3710089,0.0044472436,0.00569161,0.004088963,0.0019187927,-0.00035026367,-0.0022866612,-0.0035178137,-0.0038624294,-0.0034253993,-0.0024731453,-0.0012504404,2.1322527e-05,0.0010680591,-0.001558759,-0.0020780182,-0.0018336531,-0.001643135,-0.0014477656,-0.0011351912,-0.000795627,-0.000570994,-0.00041600282,-0.00024807008,-0.00017649158,-0.00031968777,-0.0005220151,7
-584.3156,74.52666,-12.489091,9.563593,6.4820743,13.591771,-9.20826,-2.0218327,-1.6326745,-6.492029,-7.9294558,0.5239724,2.7861445,0.008933829,0.011969044,0.010082074,0.0073001087,0.0041338233,0.0011508932,-0.0011971416,-0.0026752637,-0.0032318034,-0.002890642,-0.0016740854,0.0003816015,0.0031187367,-0.004432362,-0.0056025633,-0.0040840837,-0.0027820626,-0.002523736,-0.0032428305,-0.004067173,-0.00412339,-0.0033695404,-0.002658134,-0.002908539,-0.0041558347,-0.0054275473,6
-738.84937,76.48088,3.8877268,19.145058,7.472552,12.4775505,-4.5439835,7.350178,-5.496406,-0.83297455,-9.564394,-1.1406051,3.6235042,-0.0063985735,-0.009031023,-0.0089780465,-0.008890332,-0.008768858,-0.008614974,-0.008430241,-0.008216662,-0.007976465,-0.0077121304,-0.0074263904,-0.007122122,-0.006802343,-0.0021491707,-0.003029759,-0.0030014457,-0.0029546989,-0.0028902437,-0.0028090035,-0.0027121778,-0.0026011427,-0.002477516,-0.0023429748,-0.002199423,-0.0020487572,-0.0018929741,3
-790.65173,55.777145,-5.2766757,12.919745,-2.0956419,4.44133,-12.816558,0.6563763,-10.82211,-5.9602118,-2.1662464,-3.3795104,-4.710556,0.0110393455,0.013890455,0.0099339085,0.00600012,0.0033866267,0.0021741216,0.0017911836,0.001298266,-1.04904175e-05,-0.0020537942,-0.004418058,-0.006806204,-0.008588139,0.00042294108,0.0011801855,0.00254495,0.0035886543,0.0032657553,0.0018190364,0.00044740256,-0.00029544355,-0.0007046306,-0.00078021805,-0.00023882672,0.000532648,0.00074058736,1
-635.16656,67.17443,-1.5250462,9.51185,-1.267986,6.4311695,-10.298279,-2.7146566,-7.3334713,-8.142871,-2.0050108,1.5480832,-7.815131,0.022113249,0.028719896,0.02226142,0.0147849,0.009193155,0.006864423,0.0071851253,0.008330166,0.008638892,0.007628104,0.0060515013,0.005128677,0.0055904696,0.01354395,0.017234493,0.012387421,0.006851982,0.002993423,0.0020782258,0.0037100583,0.0062121954,0.0076913848,0.0071352697,0.004908434,0.0023959079,0.0010603723,8
-604.8464,79.473335,-9.211985,1.3316293,-5.996966,1.518107,-12.665528,0.79785293,-12.197019,-13.969206,-3.8124352,1.2187054,-8.840804,0.013302438,0.017379122,0.013757231,0.00951283,0.006057987,0.0038287418,0.0022707575,0.0005614936,-0.0015756674,-0.00362888,-0.004775312,-0.0046192706,-0.0035452906,0.0006996745,0.001081599,0.0012776674,0.0013818137,0.0011912613,0.00060870365,-0.00029987437,-0.0013266524,-0.002203771,-0.002701316,-0.0026992995,-0.0022134793,-0.0013776361,7
-823.2546,77.76725,16.326725,34.27828,12.935933,18.76478,5.7208295,10.547803,1.130594,-0.31456476,-3.5020204,3.368878,4.861751,0.22036725,0.12683102,0.121793516,0.0996838,0.06552444,0.08657251,0.059370074,0.04688181,0.052452877,0.040891115,0.042218946,0.05037703,0.05050055,0.034543246,0.026828952,0.013317535,-0.0033263147,-0.009874104,0.006279044,-0.0011067076,-0.0086596515,-0.013097362,-0.023631165,-0.01813354,0.0031910879,0.0063061514,2
-683.02625,91.400345,4.8778634,16.470226,16.985636,24.842049,-3.9248657,-1.572513,-1.2837329,3.728324,-4.0364194,-1.844052,2.1192021,0.23849243,0.20094685,0.0013525869,-0.030631116,0.028909791,0.06275745,0.04601664,-0.0017996011,-0.018816207,-0.000549833,0.008917844,0.021955678,0.03257047,0.11018088,0.08321511,-0.016160514,-0.024347149,0.0046656765,0.020822333,0.018544588,-0.0064681224,-0.020986656,-0.012215854,-0.0057213358,0.0041250344,0.015174894,6
-747.384,72.692406,3.2786102,15.451164,2.116794,12.782553,-6.9425607,1.8042748,-6.9592576,-7.1272106,-4.045231,-2.8845546,-6.8792486,0.026451277,0.032354187,0.021924455,0.012654072,0.0071857288,0.005027092,0.002747463,-0.0014689228,-0.005950078,-0.009015493,-0.010362455,-0.009366675,-0.007492325,-0.027304213,-0.03243909,-0.019331645,-0.00782148,-0.0026834095,-0.0025349092,-0.002436306,-0.0008342655,0.0018920108,0.004223234,0.0054433676,0.0065093488,0.00748883,2
-641.6432,59.28675,-1.4616627,22.508465,-0.34552816,11.571628,1.687568,9.015612,-4.48751,-3.9630086,-3.4591084,1.5644925,0.25639543,0.006125546,0.008643788,0.008585992,0.00849028,0.008357623,0.0081892805,0.007986878,0.0077524325,0.007488225,0.007196847,0.006881148,0.006544271,0.0061895354,0.010853649,0.015324474,0.015249937,0.015126809,0.014956641,0.014741621,0.014484465,0.014188322,0.013856786,0.013493787,0.013103471,0.012690119,0.012258101,8
-842.8565,63.810535,16.227636,19.062405,-3.1820717,7.781564,-11.506213,9.488058,-7.0848837,-8.538647,-2.3508484,-3.3387809,-0.86294496,0.0062308474,0.007218262,0.0063379826,0.0052621774,0.0035926008,0.0031863574,0.0018890644,0.0010432677,0.0021713958,0.0026224784,0.0040071723,0.0043730573,0.0039822096,-0.003115021,-0.003548022,-0.0030747494,-0.0024965461,-0.0015991036,-0.0013815925,-0.00068491354,-0.00023139345,-0.00084011996,-0.001084821,-0.0018320584,-0.0020313524,-0.001823715,1
-803.7426,79.420654,12.672762,17.161598,6.1909757,16.349648,-0.03111309,5.205065,-2.538735,0.7155617,0.22656699,2.998429,3.2710285,0.046557132,0.050292317,0.038062617,0.032069925,0.027799927,0.027353257,0.02729172,0.02274949,0.017112322,0.019047733,0.021276599,0.018296989,0.019929769,0.017872665,0.017112385,0.013765376,0.013368017,0.008147644,0.0078535285,0.008132898,0.00450969,0.0040834206,0.0069821617,0.005440159,0.0046304474,0.006722882,7
-668.0549,56.295677,7.9531612,17.482038,6.904527,6.299927,-0.536927,2.146492,-4.0798063,-2.1139503,-2.271945,0.5568992,3.841698,0.000611504,0.0008634354,0.00085998804,0.0008542732,0.00084628654,0.0008360526,0.0008236231,0.00080902124,0.0007922988,0.0007734846,0.00075267523,0.00072990946,0.00070526666,-0.0025239135,-0.0035669522,-0.00355974,-0.0035477895,-0.0035311042,-0.0035097303,-0.0034837276,-0.0034531534,-0.0034181091,-0.0033786937,-0.0033349774,-0.0032871389,-0.00323525,5
-677.8592,81.13741,3.8603437,8.515966,9.845096,14.4144,-2.0875008,5.1944118,1.6892672,-0.82637227,-1.2776866,3.2859788,1.036154,-0.01997136,-0.028155105,-0.027891414,-0.027458264,-0.026864748,-0.02612313,-0.025248256,-0.024256967,-0.023167558,-0.021998938,-0.020770235,-0.019500064,-0.018206112,-0.0033395234,-0.0047176774,-0.0047029257,-0.004678909,-0.0046464684,-0.004606724,-0.004561087,-0.004511219,-0.004458959,-0.004406208,-0.0043550692,-0.0043075834,-0.0042657373,8
-720.86145,66.111374,6.7961054,15.858715,3.4991817,13.4010725,-1.177426,1.0694832,-2.9507103,1.2018816,-4.222888,0.62050086,2.2787352,0.018977845,0.026697699,0.026281338,0.025605662,0.02469625,0.02358563,0.022310507,0.020909134,0.019418819,0.017874068,0.016305253,0.014738059,0.013193535,-0.009222223,-0.012978961,-0.012793574,-0.012499066,-0.012114845,-0.011663959,-0.011170086,-0.010654726,-0.010135226,-0.009623679,-0.009126947,-0.0086473115,-0.008183662,6
-703.3566,75.3783,-4.1847,9.383089,-1.593656,4.051132,-5.721406,0.3054674,-10.448587,-6.8967676,-3.0380583,0.86699826,-6.5698023,-0.0026009157,-0.003457571,-0.0028711348,-0.0021013967,-0.001338477,-0.0007023074,-0.00021901082,0.00016467257,0.00054778694,0.001020461,0.0015962222,0.00217744,0.0025961816,0.0005231149,0.00073563313,0.00072287285,0.00070010446,0.000665457,0.0006168675,0.0005525166,0.00047136858,0.00037350928,0.00026045047,0.00013524632,2.37132e-06,-0.00013246549,7
-807.7391,83.15946,17.49154,27.749628,6.967836,18.380465,5.3559422,14.958145,-0.7838023,1.8967942,0.7981475,0.7679899,5.4164867,-0.10227292,-0.0828745,-0.026179181,0.007410407,0.014866139,-0.0009670646,0.0013050035,-0.039627776,-0.013181653,-0.006060772,0.039967507,0.046285175,0.027282823,-0.112812795,-0.07083787,-0.026861135,0.007342378,0.016004955,-0.007164392,-0.012218442,-0.04406263,-0.022899674,-0.004535219,0.019860644,0.024678607,-0.0011636061,4
-662.481,80.04546,3.6270478,13.735115,3.6128368,12.375869,-9.40194,4.4110274,-10.120975,-3.472906,0.3115176,-1.2085965,-2.721576,-0.122887105,0.054059036,0.12916836,-0.0727357,-0.011960531,0.037589826,-0.004979353,0.028781839,-8.108081e-05,-0.010084623,0.026149783,0.0115910685,0.0015511975,-0.012287763,-0.00028641403,-0.0005952513,-0.017851323,-0.0049443934,-0.0031029854,-0.009949533,-0.0012646685,-0.005033665,-0.007771681,-0.00088885915,-0.0034420986,-0.0028324272,2
-618.19965,80.928154,-6.636821,2.9054801,0.51801795,12.225743,-8.395613,4.9604955,-11.513906,-13.629569,2.130016,1.7863182,-5.0902867,0.09519498,0.071776174,-0.04068086,-0.07607326,-0.028643886,0.0054176976,-0.009530446,-0.03959209,-0.06502955,-0.06790917,-0.038506083,-0.016244696,-0.032759685,0.00011280352,0.009044131,0.01980527,0.013701719,0.004879259,0.010704283,0.014811387,0.005372354,0.00016460217,0.00453472,0.004039979,-0.00059860916,0.0018733677,6
-762.6177,67.524414,-3.5992002,9.713953,-4.619367,1.0933112,-9.801169,-3.1011815,-12.075171,-7.136174,-2.9366968,-6.424511,-4.911891,0.00056742574,-0.00019966377,-0.0023574356,-0.003798228,-0.003085524,-0.00028127432,0.0031561905,0.00537849,0.0052391305,0.0029041322,-0.00023382313,-0.0023996804,-0.0026427887,-0.0010691684,-0.0004672061,0.0018574431,0.0036589995,0.0035404346,0.0015583615,-0.00092423486,-0.002318218,-0.0018138355,0.00028915392,0.0028033468,0.0042464687,0.0037173138,1
-751.9282,83.247765,-10.855782,3.9999614,-2.6067922,0.84860444,-10.411164,-1.3026159,-11.920669,-7.5143075,-5.5896177,-2.6453938,-2.8392956,0.039376978,0.046643507,0.027294403,0.012059783,0.0070445603,0.0076114545,0.008098368,0.0075861323,0.0063381246,0.0037748266,0.0006119121,-0.0028331268,-0.008071869,-0.019090934,-0.020681802,-0.008777049,-0.0014292072,0.0010341546,0.0029121975,0.0043261866,0.00355691,0.0021988847,0.002945891,0.0050056833,0.006384019,0.007959491,2
-641.24084,57.09697,-3.4900503,9.280105,-0.13901217,5.3418694,-10.460852,-6.4226713,-12.62161,-9.291232,-4.9592156,0.5223883,-7.536028,0.00022086884,0.00030583644,0.00028676295,0.00025743878,0.00022090613,0.0001811182,0.00014203887,0.000107264386,7.9522586e-05,6.0310576e-05,4.97509e-05,4.656488e-05,4.8355017e-05,-0.0001293574,-0.0001711033,-0.00013740636,-8.64254e-05,-2.5147832e-05,3.797515e-05,9.435249e-05,0.00013631815,0.00015826132,0.00015740155,0.00013409813,9.18421e-05,3.672845e-05,6
-753.25867,62.88766,2.4838743,20.776731,4.6927366,9.0246525,-4.99491,3.4340768,1.9713696,2.5292985,2.8679988,2.6561656,5.9278593,0.014714151,0.019990016,0.01801866,0.01570032,0.013535237,0.011953006,0.011146676,0.010748675,0.0104304245,0.010249063,0.0100415265,0.009437116,0.008491404,0.013098801,0.017816324,0.016117333,0.014120509,0.012237335,0.01083097,0.010076444,0.009662757,0.009324988,0.009144145,0.008986477,0.008512939,0.0077593043,7
-789.08514,66.89563,9.799502,19.929123,5.760856,15.145425,2.2537158,4.021955,-1.06457,4.3767867,0.7884102,2.7106318,3.4189184,-0.04108927,-0.05356641,-0.045978185,-0.042511865,-0.04115182,-0.03841302,-0.036081582,-0.035372738,-0.033655852,-0.029395107,-0.024264637,-0.021052923,-0.019404845,0.0060466384,0.008664615,0.007650962,0.00496037,0.0030657244,0.0027567325,0.002603734,0.002586637,0.0028656153,0.0026903257,0.0018809646,0.000957826,0.0005877447,6
-675.49854,76.976875,-0.059112262,15.054959,2.0798414,6.7407374,-6.998024,6.243493,-1.4173584,-4.367601,-2.32263,-0.8589878,-2.0136805,0.011577214,0.015784862,0.0141985,0.012090643,0.010063653,0.008578198,0.00773363,0.0072723594,0.006832497,0.006246745,0.005632414,0.00521626,0.005085876,-0.0033533617,-0.0044878097,-0.0038342744,-0.0030422278,-0.0023672057,-0.0019408055,-0.001763971,-0.0017862326,-0.001980698,-0.00234976,-0.002872765,-0.003456791,-0.0039382963,5
-692.7297,80.87414,12.058486,13.381558,9.0473175,14.534618,-7.657097,5.9971404,1.6589303,-3.7617054,-3.8562758,0.47095296,2.362189,-0.0069216886,-0.009669304,-0.009322166,-0.00878008,-0.008091721,-0.007314801,-0.006508976,-0.0057298564,-0.0050252727,-0.0044334987,-0.00398312,-0.0036931534,-0.0035733383,-0.00319391,-0.0045189983,-0.0045253807,-0.0045363135,-0.0045511886,-0.004567925,-0.0045825415,-0.0045896354,-0.004583445,-0.0045592957,-0.0045147794,-0.0044502206,-0.004368194,1
-655.9857,79.9933,0.1406987,14.594592,9.42141,11.773237,0.46751958,2.750469,-2.9832044,-0.94535995,-5.6066284,-0.70934194,6.9729223,0.0313455,0.041749444,0.03514594,0.027183656,0.02047707,0.016407974,0.014932751,0.015081606,0.015632026,0.015685814,0.014991081,0.013867694,0.012831356,0.029603362,0.039196704,0.03227839,0.023668513,0.015894966,0.010338104,0.0070648277,0.005318188,0.004141253,0.0028624414,0.001325588,-0.00020820176,-0.0013724376,5
-634.6931,63.617157,0.55029804,2.9199345,-3.8106453,-0.09254598,-9.314853,3.4614556,-7.4661117,-9.277753,-7.573653,-0.8269752,0.9071666,-7.479799e-08,0.0,0.0,9.3497485e-09,-9.3497485e-09,0.0,-5.8435927e-09,-2.3374371e-09,-7.012311e-09,-1.1687186e-09,-1.4024622e-08,0.0,3.5061556e-09,-3.0386683e-08,1.2855904e-08,-1.1687185e-08,-8.18103e-09,-2.3374371e-09,-3.7983354e-09,-4.6748743e-09,-7.596671e-09,-2.0452575e-09,2.7757066e-09,1.4608982e-10,-2.1913473e-09,-1.1687186e-09,7
-559.28076,47.651936,-20.066835,2.2558074,-7.657857,3.5036223,-15.302022,-11.726483,-13.357,-10.595577,-10.512237,-2.2193677,-8.703011,0.000854658,0.0012079737,0.0012060248,0.0012026869,0.0011980948,0.0011921681,0.0011849714,0.0011765128,0.001166818,0.0011559051,0.0011438079,0.0011305446,0.0011161669,-0.00053660246,-0.00075848465,-0.0007573586,-0.0007554675,-0.00075285917,-0.00074950705,-0.0007454235,-0.0007406266,-0.00073511444,-0.00072891556,-0.0007220416,-0.0007145036,-0.0007063351,6
-704.3285,72.3032,9.2823,14.157802,6.0827026,13.073332,-7.9534187,5.392712,-7.5113506,-7.944072,0.84125936,-3.5878475,-1.3404475,-0.019629164,-0.026954351,-0.024745677,-0.021644292,-0.018212844,-0.014874709,-0.011898675,-0.009508547,-0.007968107,-0.007541086,-0.008361672,-0.010330488,-0.013113754,0.009608932,0.013087244,0.011617557,0.009321927,0.0065119728,0.003671788,0.0013480157,-3.732007e-05,-0.00034929582,0.00021549655,0.0012235325,0.0021817072,0.002707565,4
-685.11127,87.1981,-12.911241,6.8577094,4.178932,8.077052,-10.194015,1.906508,-5.410296,-10.208019,-1.9750812,0.47887456,-4.455864,0.053730514,0.06778892,0.048176404,0.028270856,0.017232798,0.01657245,0.020710079,0.022182005,0.01703639,0.006954805,-0.002657055,-0.0069114217,-0.0049338997,-0.007453065,-0.009305652,-0.006358815,-0.0032461106,-0.0010277133,0.00012352428,0.00039039596,-7.691104e-05,-0.00093526277,-0.0014550339,-0.00089945784,0.0008990373,0.003362299,3
-654.70245,79.67116,0.40476266,12.633202,14.5702505,20.134674,-3.3981247,5.391913,4.123435,2.0025122,0.5445887,6.7073455,4.5424356,0.033180445,0.046116993,0.043835253,0.040461157,0.03652189,0.032560907,0.02901873,0.026155477,0.024032934,0.022551939,0.021523807,0.020747863,0.020068811,0.008619113,0.011490459,0.009520456,0.0066259936,0.003284837,-1.0892344e-05,-0.0028632297,-0.005038493,-0.006483716,-0.0072924746,-0.007639894,-0.007712125,-0.0076540587,8
-696.66425,79.4227,4.925242,25.23753,0.46117228,11.149787,-0.67042357,6.653851,-11.638831,-2.7042468,-1.6525117,0.14405699,3.650424,-0.021157369,-0.02663219,-0.024185656,-0.03392068,-0.043738406,-0.03726635,-0.023227552,-0.014205901,-0.012247697,-0.008849276,-0.0034139692,-0.0030656797,-0.006408176,0.010144663,0.02581422,0.038579702,0.026164424,0.0060787178,0.0057417923,0.015681924,0.0154676,0.006444589,0.002551121,0.004735285,0.004081767,-0.0014428768,7
-755.1766,69.12567,8.140993,22.217218,4.0422893,16.652071,-13.239469,1.9610966,-4.431035,1.5443004,-2.4236462,-2.7822196,-0.8508359,0.04834036,0.058701444,0.042094916,0.032566056,0.024838518,0.015488824,0.008294962,0.0046948334,0.001947446,-0.0028220355,-0.0025216928,0.001678984,0.002221506,-0.019350268,-0.01969255,-0.012650423,-0.0109387925,-0.008747046,-0.011401781,-0.013553311,-0.014009857,-0.011946765,-0.006352954,-0.0017317918,0.0022237315,0.004254829,7
-785.53,66.32463,13.474902,15.918191,-5.4171357,9.0447035,-10.805401,8.512386,-6.437248,-10.13745,-2.8379927,-3.6359224,-3.1120875,0.018337702,0.024249125,0.019828506,0.014215156,0.009051534,0.005335743,0.0031852291,0.002149905,0.0017549399,0.0018617447,0.0026393502,0.0042369836,0.006437711,0.009856725,0.012654283,0.009332452,0.0052705295,0.0018217429,-0.00024298052,-0.0009286296,-0.0007297595,-0.00014778483,0.0006299777,0.0017107928,0.0032178639,0.0049935794,4
-474.5456,37.99686,-24.971476,-9.431519,-15.169305,-11.016096,-20.975016,1.2186702,-12.287931,-12.393592,-0.5081436,-3.445454,-1.7463089,-3.650428e-08,1.825214e-08,-1.825214e-08,1.3689105e-08,0.0,4.563035e-09,0.0,4.563035e-09,0.0,0.0,2.2815174e-09,2.2815174e-09,-4.563035e-09,9.12607e-09,9.12607e-09,1.1407588e-08,1.1407587e-09,-2.2815174e-09,-3.9926555e-09,-7.414932e-09,-1.1407587e-09,-5.1334146e-09,-3.4222762e-09,5.7037935e-10,3.4222762e-09,1.1407587e-09,5
-746.1026,78.70386,1.0423367,9.595104,-1.2888911,14.945737,-9.948804,-1.0989227,-6.896082,-8.841306,-5.4919214,-2.2101293,0.41948482,0.00448955,0.0062004365,0.005876903,0.0055407155,0.005114698,0.004404813,0.0034558515,0.002605787,0.0021602018,0.0021265089,0.002274529,0.002339799,0.0021569815,-9.715854e-05,-0.00024279069,-0.00043430092,-0.0004948275,-0.0003504753,-6.5546614e-05,0.00030063195,0.0006969546,0.0009983465,0.0010910532,0.0010559526,0.0011294661,0.0014369194,4
-653.07074,70.05053,2.1484663,14.840618,5.9090247,17.55243,-3.216168,9.293237,-1.4813608,-5.8258843,-2.4496894,2.080277,2.542953,-0.004776001,-0.0066403793,-0.0063689006,-0.006072357,-0.0057982276,-0.0054666367,-0.004980526,-0.004359141,-0.003737888,-0.0032334384,-0.002830571,-0.0024212913,-0.0019499351,-0.005427256,-0.0076477444,-0.0076189423,-0.007686724,-0.007877024,-0.008110625,-0.008291497,-0.008413716,-0.0085622575,-0.008807029,-0.009113489,-0.00937511,-0.009529088,3
-741.4503,77.92311,6.4249225,12.595008,4.0900893,18.143097,-3.6387172,4.6383514,-3.0475535,-1.8662888,-5.2868257,-1.6031904,3.95169,0.0019896396,0.002757976,0.0025949937,0.0023367729,0.002002562,0.0016169485,0.0012080097,0.0008050521,0.00043629142,0.0001266544,-0.00010411708,-0.0002428642,-0.0002839253,0.0005040627,0.00069802505,0.00065479474,0.0005868845,0.00050017977,0.0004021653,0.00030144074,0.00020692806,0.00012712812,6.944956e-05,3.9549373e-05,4.0796127e-05,7.402975e-05,2
-761.95917,82.19455,6.4925013,14.508456,13.014002,23.038092,1.8518803,3.9803777,-2.2603703,-1.3729275,-0.8474317,1.6997551,1.8548077,0.1081381,0.12744369,0.0861107,0.062467515,0.05370456,0.044001404,0.024391117,0.005432973,-0.008780219,-0.007147869,0.0044907937,0.008265798,0.008448313,-0.024974998,-0.018763296,0.001258922,0.002964835,-0.0031401087,-0.004888901,0.00074547296,0.0003831127,-0.0011446036,-0.0024817453,-0.008588409,-0.008653248,-0.0047635627,5
-661.25433,72.74181,4.202565,12.970382,8.529842,17.130005,0.5486562,9.306087,-3.765563,-4.3947787,-1.2894373,4.1385365,4.308631,-0.104896635,-0.07966247,0.029602831,0.052549556,0.008717911,-0.027436482,-0.032432407,-0.0045794095,0.037070952,0.040531076,-0.005945491,-0.042857572,-0.0265067,-0.017901793,-0.013955666,0.0024159628,0.0065114875,0.00856463,0.014004016,0.014585231,0.011059623,0.00792866,0.003902079,0.00076609076,0.0005223051,0.00023598321,3
-579.7524,53.66562,-1.7578226,10.705112,-4.0749083,5.2071867,-5.69997,-3.4256485,-4.9317513,-1.1484396,-7.218145,-2.4391377,-0.7561141,-0.0011161087,-0.0015776762,-0.0015750896,-0.0015709489,-0.0015651236,-0.0015576681,-0.0015485878,-0.0015379208,-0.001525667,-0.0015118537,-0.0014965405,-0.0014797493,-0.0014615045,-0.0005472678,-0.00077375997,-0.0007731731,-0.0007721987,-0.0007708334,-0.00076908874,-0.0007669443,-0.0007644325,-0.0007615341,-0.0007582524,-0.0007546189,-0.0007506042,-0.00074622297,6
